localidade,data,precipitacao,pressao_atmosferica,radiacao_solar_global,temperatura_bulbo_seco,temperatura_orvalho,umidade_relativa,velocidade_vento
SORRISO,2017-10-19T00:00:00Z,0.0,967.33,1559.03,29.74,18.05,64.14,0.65
SORRISO,2017-10-20T00:00:00Z,0.0,966.9,1268.85,28.52,18.28,64.14,1.02
SORRISO,2017-10-21T00:00:00Z,0.03,967.33,1532.25,27.54,19.08,64.14,0.43
SORRISO,2017-10-22T00:00:00Z,0.0,969.28,1022.73,25.95,19.53,64.14,2.3
SORRISO,2017-10-23T00:00:00Z,0.53,969.38,1175.25,24.88,20.23,64.14,0.94
SORRISO,2017-10-24T00:00:00Z,0.0,967.78,1542.6,26.99,20.21,64.14,0.76
SORRISO,2017-10-25T00:00:00Z,0.05,967.6,893.19,26.56,20.25,64.14,0.35
SORRISO,2017-10-26T00:00:00Z,0.03,966.6,1685.74,28.45,20.45,64.14,0.58
SORRISO,2017-10-27T00:00:00Z,3.41,967.87,788.86,24.74,21.08,64.14,1.02
SORRISO,2017-10-28T00:00:00Z,0.0,967.24,1754.42,26.74,20.88,64.14,0.78
SORRISO,2017-10-29T00:00:00Z,0.0,967.06,1698.45,27.13,20.52,64.14,0.45
SORRISO,2017-10-30T00:00:00Z,0.01,966.01,1367.17,27.15,20.92,64.14,0.64
SORRISO,2017-10-31T00:00:00Z,0.02,967.31,686.66,24.58,21.21,64.14,0.9
SORRISO,2017-11-01T00:00:00Z,1.3,967.66,1367.62,24.93,20.7,64.14,0.18
SORRISO,2017-11-02T00:00:00Z,0.81,967.5,1366.09,25.66,21.48,64.14,0.28
SORRISO,2017-11-03T00:00:00Z,0.17,967.36,1626.92,25.89,21.42,64.14,0.71
SORRISO,2017-11-04T00:00:00Z,0.0,966.91,1935.81,26.83,20.04,64.14,0.19
SORRISO,2017-11-05T00:00:00Z,0.0,967.5,1820.4,28.61,20.85,64.14,0.68
SORRISO,2017-11-06T00:00:00Z,0.09,968.65,988.95,25.52,20.96,64.14,0.48
SORRISO,2017-11-07T00:00:00Z,0.01,967.22,1283.68,26.63,21.65,64.14,0.15
SORRISO,2017-11-08T00:00:00Z,0.43,965.66,1186.52,25.13,21.24,64.14,0.48
SORRISO,2017-11-09T00:00:00Z,0.01,965.69,1382.22,25.58,21.65,64.14,0.22
SORRISO,2017-11-10T00:00:00Z,0.0,965.4,1343.39,25.99,21.7,64.14,0.16
SORRISO,2017-11-11T00:00:00Z,0.54,965.63,946.52,25.38,21.65,64.14,0.12
SORRISO,2017-11-12T00:00:00Z,0.94,965.76,1427.81,25.95,22.08,64.14,0.17
SORRISO,2017-11-13T00:00:00Z,0.34,966.26,1283.71,25.66,22.22,64.14,0.1
SORRISO,2017-11-14T00:00:00Z,0.78,966.06,1180.72,25.43,22.25,64.14,0.23
SORRISO,2017-11-15T00:00:00Z,0.04,966.41,1647.96,26.15,21.65,64.14,0.28
SORRISO,2017-11-16T00:00:00Z,0.02,967.55,1271.62,25.56,21.38,64.14,0.59
SORRISO,2017-11-17T00:00:00Z,0.0,966.45,1301.12,25.1,21.12,64.14,1.19
SORRISO,2017-11-18T00:00:00Z,1.28,966.11,736.87,23.71,21.38,64.14,1.7
SORRISO,2017-11-19T00:00:00Z,0.01,966.08,912.41,23.62,20.83,64.14,1.35
SORRISO,2017-11-20T00:00:00Z,0.0,966.02,1475.95,25.79,21.48,64.14,1.3
SORRISO,2017-11-21T00:00:00Z,0.19,967.3,1131.08,24.8,21.36,64.14,2.45
SORRISO,2017-11-22T00:00:00Z,4.71,967.11,1367.39,25.31,21.45,64.14,1.83
SORRISO,2017-11-23T00:00:00Z,0.75,967.07,1464.24,24.99,21.45,64.14,0.93
SORRISO,2017-11-24T00:00:00Z,0.34,967.78,1518.72,25.82,21.53,64.14,1.45
SORRISO,2017-11-25T00:00:00Z,0.66,967.73,1626.0,27.03,21.92,64.14,1.83
SORRISO,2017-11-26T00:00:00Z,0.21,968.31,1185.26,26.03,21.91,64.14,1.57
SORRISO,2017-11-27T00:00:00Z,0.17,968.23,1403.25,26.25,21.65,64.14,0.76
SORRISO,2017-11-28T00:00:00Z,0.99,968.83,1035.52,26.04,22.19,64.14,1.44
SORRISO,2017-11-29T00:00:00Z,0.37,967.61,1575.85,26.42,22.15,64.14,1.15
SORRISO,2017-11-30T00:00:00Z,0.21,965.03,1546.95,26.18,21.63,64.14,1.08
SORRISO,2017-12-01T00:00:00Z,1.32,965.87,516.88,23.65,21.63,64.14,1.64
SORRISO,2017-12-02T00:00:00Z,0.25,966.98,1077.14,24.45,21.31,64.14,1.83
SORRISO,2017-12-03T00:00:00Z,0.0,966.61,1525.29,26.46,21.76,64.14,0.97
SORRISO,2017-12-04T00:00:00Z,0.01,966.57,1149.45,26.18,22.26,64.14,1.15
SORRISO,2017-12-05T00:00:00Z,0.0,968.36,1373.56,25.96,22.12,64.14,1.9
SORRISO,2017-12-06T00:00:00Z,0.0,967.59,1223.38,26.34,21.55,64.14,1.15
SORRISO,2017-12-07T00:00:00Z,0.03,967.0,1564.78,26.75,21.41,64.14,1.57
SORRISO,2017-12-08T00:00:00Z,0.02,966.08,1399.75,26.59,21.69,64.14,1.37
SORRISO,2017-12-09T00:00:00Z,0.58,966.7,897.16,24.75,21.67,64.14,2.1
SORRISO,2019-04-05T00:00:00Z,0.02,968.43,887.02,24.6,22.06,64.14,1.96
SORRISO,2019-04-07T00:00:00Z,0.13,969.48,1252.9,24.68,21.59,64.14,2.23
SORRISO,2019-04-09T00:00:00Z,1.17,969.75,537.69,23.63,21.84,64.14,1.79
SORRISO,2019-04-11T00:00:00Z,0.16,969.22,1433.21,24.86,21.78,64.14,1.06
SORRISO,2019-04-13T00:00:00Z,0.18,969.43,1348.15,25.3,21.9,64.14,1.48
SORRISO,2019-04-15T00:00:00Z,0.0,969.78,1428.94,26.32,21.71,64.14,1.48
SORRISO,2019-04-17T00:00:00Z,0.21,969.32,2011.44,25.77,21.06,64.14,1.95
SORRISO,2019-04-19T00:00:00Z,0.0,967.83,1765.97,26.4,21.52,64.14,1.82
SORRISO,2019-04-21T00:00:00Z,0.02,967.96,1081.25,25.47,21.85,64.14,1.64
SORRISO,2019-04-23T00:00:00Z,5.38,969.8,816.12,23.62,21.49,64.14,1.71
SORRISO,2019-04-25T00:00:00Z,0.73,969.79,1415.01,24.82,21.57,64.14,1.55
SORRISO,2019-04-27T00:00:00Z,0.72,970.92,1078.56,24.12,21.75,64.14,1.67
SORRISO,2019-04-29T00:00:00Z,0.03,970.32,1745.26,25.5,21.39,64.14,2.16
SORRISO,2019-05-01T00:00:00Z,0.1,970.35,1053.71,25.39,22.2,64.14,1.31
SORRISO,2019-05-03T00:00:00Z,1.71,969.47,927.81,24.88,21.78,64.14,1.31
SORRISO,2019-05-05T00:00:00Z,0.02,968.55,1215.02,25.23,22.0,64.14,2.34
SORRISO,2019-05-07T00:00:00Z,2.93,970.67,715.15,23.46,21.33,64.14,1.56
SORRISO,2019-05-09T00:00:00Z,0.11,971.05,1777.1,24.68,20.76,64.14,2.45
SORRISO,2019-05-11T00:00:00Z,0.13,970.79,1531.41,25.3,21.14,64.14,2.23
SORRISO,2019-05-13T00:00:00Z,0.0,969.85,1719.31,26.33,20.93,64.14,2.45
SORRISO,2019-05-15T00:00:00Z,0.0,969.94,1183.19,25.71,21.25,64.14,1.75
SORRISO,2019-05-17T00:00:00Z,0.08,969.85,1436.77,25.28,21.19,64.14,2.17
SORRISO,2019-05-19T00:00:00Z,0.15,968.28,970.45,25.3,21.54,64.14,1.7
SORRISO,2019-05-21T00:00:00Z,0.02,969.23,1182.09,25.1,21.62,64.14,1.58
SORRISO,2019-05-23T00:00:00Z,0.0,969.73,1738.26,26.37,20.88,64.14,1.56
SORRISO,2019-05-25T00:00:00Z,0.0,969.78,1643.12,26.73,21.36,64.14,1.52
SORRISO,2019-05-27T00:00:00Z,0.0,968.65,1528.23,27.76,21.73,64.14,1.81
SORRISO,2019-05-29T00:00:00Z,0.13,968.28,944.92,25.1,21.45,64.14,1.32
SORRISO,2019-05-31T00:00:00Z,0.18,969.23,1472.96,26.02,22.22,64.14,0.93
SORRISO,2019-06-02T00:00:00Z,0.23,968.86,1569.28,27.26,22.45,64.14,1.1
SORRISO,2019-06-04T00:00:00Z,0.0,967.66,1513.64,27.86,22.4,64.14,1.52
SORRISO,2019-06-06T00:00:00Z,3.31,968.09,812.99,25.35,22.2,64.14,1.61
SORRISO,2019-06-08T00:00:00Z,0.0,968.45,1323.16,25.73,21.31,64.14,1.71
SORRISO,2019-06-10T00:00:00Z,0.2,968.8,1115.02,25.83,21.75,64.14,1.18
SORRISO,2019-06-12T00:00:00Z,0.0,969.48,1703.07,26.72,21.49,64.14,1.91
SORRISO,2019-06-14T00:00:00Z,0.0,969.12,1570.22,26.6,21.6,64.14,1.41
SORRISO,2019-06-16T00:00:00Z,0.86,967.8,1122.13,25.85,22.4,64.14,1.28
SORRISO,2019-06-18T00:00:00Z,0.56,967.38,943.89,24.43,22.32,64.14,1.57
SORRISO,2019-06-20T00:00:00Z,0.84,968.51,244.11,23.34,22.36,64.14,1.12
SORRISO,2019-06-22T00:00:00Z,0.02,969.84,1403.92,25.65,22.33,64.14,2.18
SORRISO,2019-06-24T00:00:00Z,1.84,970.16,1365.6,25.49,22.64,64.14,2.35
SORRISO,2019-06-26T00:00:00Z,0.02,970.53,1392.43,26.14,22.44,64.14,1.48
SORRISO,2019-06-28T00:00:00Z,0.01,969.38,1497.7,26.36,21.57,64.14,1.5
SORRISO,2019-06-30T00:00:00Z,0.0,968.5,1471.86,27.72,21.91,64.14,1.0
SORRISO,2019-07-02T00:00:00Z,0.01,968.46,880.98,26.1,22.78,64.14,1.66
SORRISO,2019-07-04T00:00:00Z,0.28,968.95,1068.09,25.53,22.75,64.14,1.3
SORRISO,2019-07-06T00:00:00Z,0.64,967.19,1482.35,26.02,22.35,64.14,1.35
SORRISO,2019-07-08T00:00:00Z,0.01,968.14,1498.94,26.41,22.74,64.14,1.72
SORRISO,2019-07-10T00:00:00Z,1.26,969.98,976.86,24.39,21.7,64.14,1.66
SORRISO,2019-07-12T00:00:00Z,0.18,970.93,1136.68,23.75,20.95,64.14,2.47
SORRISO,2019-07-14T00:00:00Z,0.56,970.43,1159.79,24.15,21.03,64.14,1.86
SORRISO,2019-07-16T00:00:00Z,1.44,969.23,868.36,25.17,22.34,64.14,1.38
SORRISO,2019-07-18T00:00:00Z,0.21,968.55,358.42,24.08,22.67,64.14,1.0
SORRISO,2019-07-20T00:00:00Z,0.88,969.84,996.97,24.17,21.58,64.14,1.79
SORRISO,2019-07-22T00:00:00Z,0.03,969.18,980.31,24.97,21.99,64.14,1.23
SORRISO,2019-07-24T00:00:00Z,1.58,968.73,947.97,24.44,21.98,64.14,1.0
SORRISO,2019-07-26T00:00:00Z,0.03,968.84,1448.35,25.25,21.36,64.14,1.42
SORRISO,2019-07-28T00:00:00Z,0.01,968.99,1339.54,26.95,21.95,64.14,1.35
SORRISO,2019-07-30T00:00:00Z,0.01,969.86,1468.11,26.85,22.1,64.14,1.38
SORRISO,2019-08-01T00:00:00Z,0.04,968.87,944.33,25.44,22.15,64.14,1.19
SORRISO,2019-08-03T00:00:00Z,0.0,968.29,1253.59,26.42,21.8,64.14,0.82
SORRISO,2019-08-05T00:00:00Z,0.02,968.39,1344.29,27.45,22.3,64.14,0.94
SORRISO,2019-08-07T00:00:00Z,0.01,968.92,1479.32,27.97,22.82,64.14,1.3
SORRISO,2019-08-09T00:00:00Z,0.0,968.55,1122.57,27.02,22.7,64.14,1.57
SORRISO,2019-08-11T00:00:00Z,0.0,968.18,1317.15,26.71,22.39,64.14,1.52
SORRISO,2019-08-13T00:00:00Z,0.16,969.42,1045.13,25.6,22.16,64.14,1.86
SORRISO,2019-08-15T00:00:00Z,0.0,970.53,1169.68,26.25,21.64,64.14,2.04
SORRISO,2019-08-17T00:00:00Z,0.0,970.44,1327.54,26.3,20.83,64.14,1.8
SORRISO,2019-08-19T00:00:00Z,0.0,970.14,1280.2,27.48,21.45,64.14,2.04
SORRISO,2019-08-21T00:00:00Z,0.0,969.47,1429.18,27.59,21.08,64.14,1.9
SORRISO,2019-08-23T00:00:00Z,0.0,968.89,947.8,27.51,21.9,64.14,0.88
SORRISO,2019-08-25T00:00:00Z,0.23,968.36,1176.29,27.32,22.26,64.14,0.84
SORRISO,2019-08-27T00:00:00Z,0.0,969.29,1328.55,26.55,22.17,64.14,1.05
SORRISO,2019-08-29T00:00:00Z,0.0,969.45,1335.01,26.91,22.17,64.14,1.23
SORRISO,2019-08-31T00:00:00Z,0.0,968.99,762.3,26.4,22.45,64.14,1.33
SORRISO,2019-09-02T00:00:00Z,0.48,968.79,390.45,24.71,22.98,64.14,1.35
SORRISO,2019-09-04T00:00:00Z,0.0,969.7,1232.42,25.6,21.95,64.14,2.62
SORRISO,2019-09-06T00:00:00Z,0.0,969.63,1113.27,26.52,21.42,64.14,1.94
SORRISO,2019-09-08T00:00:00Z,0.0,970.4,1708.13,27.82,21.45,64.14,1.66
SORRISO,2019-09-10T00:00:00Z,0.0,970.0,940.33,26.64,21.11,64.14,1.53
SORRISO,2019-09-12T00:00:00Z,0.0,970.11,1118.12,24.73,20.98,64.14,1.87
SORRISO,2019-09-14T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-09-16T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-09-18T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-09-20T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-09-22T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-09-24T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-09-26T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-09-28T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-09-30T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-10-02T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-10-04T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-10-06T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-10-08T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-10-10T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-10-12T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-10-14T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-10-16T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-10-18T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-10-20T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-10-22T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-10-24T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-10-26T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-10-28T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-10-30T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-11-01T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-11-03T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-11-05T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-11-07T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-11-09T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-11-11T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-11-13T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-11-15T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-11-17T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-11-19T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-11-21T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-11-23T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-11-25T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-11-27T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-11-29T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-12-01T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-12-03T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-12-05T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-12-07T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-12-09T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-12-11T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-12-13T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-12-15T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-12-17T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-12-19T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2019-12-21T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2021-09-02T00:00:00Z,0.0,978.66,1749.54,26.09,22.08,64.14,1.06
SORRISO,2021-09-04T00:00:00Z,0.0,978.53,1659.11,25.92,21.42,64.14,0.88
SORRISO,2021-09-06T00:00:00Z,0.0,979.42,1732.01,25.68,20.7,64.14,1.1
SORRISO,2021-09-08T00:00:00Z,0.0,979.1,1608.25,24.36,19.39,64.14,0.97
SORRISO,2021-09-10T00:00:00Z,0.0,979.68,1397.35,25.02,20.49,64.14,1.15
SORRISO,2021-09-12T00:00:00Z,0.0,980.41,1270.24,25.45,21.04,64.14,1.08
SORRISO,2021-09-14T00:00:00Z,0.25,979.82,1535.02,26.52,22.87,64.14,1.27
SORRISO,2021-09-16T00:00:00Z,0.0,979.61,1670.95,25.83,21.37,64.14,1.23
SORRISO,2021-09-18T00:00:00Z,0.0,978.73,1686.95,25.21,20.23,64.14,1.21
SORRISO,2021-09-20T00:00:00Z,0.0,978.72,1667.73,25.39,20.28,64.14,1.11
SORRISO,2021-09-22T00:00:00Z,0.0,978.97,1658.46,25.73,20.55,64.14,1.11
SORRISO,2021-09-24T00:00:00Z,0.0,978.67,1672.51,25.64,19.77,64.14,1.0
SORRISO,2021-09-26T00:00:00Z,0.0,978.9,1399.85,24.53,18.82,64.14,0.95
SORRISO,2021-09-28T00:00:00Z,0.0,979.49,1304.99,24.27,19.22,64.14,0.94
SORRISO,2021-09-30T00:00:00Z,0.0,979.61,1166.87,24.87,20.18,64.14,1.0
SORRISO,2021-10-02T00:00:00Z,0.0,979.62,1418.32,24.33,19.89,64.14,1.18
SORRISO,2021-10-04T00:00:00Z,0.0,978.9,1628.82,24.29,18.62,64.14,0.87
SORRISO,2021-10-06T00:00:00Z,0.0,978.31,1434.03,25.9,20.59,64.14,0.87
SORRISO,2021-10-08T00:00:00Z,0.0,977.49,1540.24,27.2,22.02,64.14,1.04
SORRISO,2021-10-10T00:00:00Z,0.0,977.32,1432.11,27.23,21.8,64.14,0.98
SORRISO,2021-10-12T00:00:00Z,0.0,977.94,1602.28,26.8,21.42,64.14,1.0
SORRISO,2021-10-14T00:00:00Z,0.0,978.55,1543.25,27.0,22.03,64.14,1.22
SORRISO,2021-10-16T00:00:00Z,0.0,978.99,1550.11,26.73,21.27,64.14,1.02
SORRISO,2021-10-18T00:00:00Z,0.0,979.26,1584.52,26.59,19.55,64.14,1.06
SORRISO,2021-10-20T00:00:00Z,0.0,978.4,1617.28,26.28,18.36,64.14,1.19
SORRISO,2021-10-22T00:00:00Z,0.0,977.6,1472.31,24.55,17.2,64.14,1.11
SORRISO,2021-10-24T00:00:00Z,0.0,978.21,1603.3,25.06,17.4,64.14,1.07
SORRISO,2021-10-26T00:00:00Z,0.0,979.05,1532.65,25.13,18.07,64.14,1.1
SORRISO,2021-10-28T00:00:00Z,0.0,979.15,1456.19,25.57,18.15,64.14,1.03
SORRISO,2021-10-30T00:00:00Z,0.0,978.0,1555.38,25.7,17.86,64.14,1.22
SORRISO,2021-11-01T00:00:00Z,0.0,977.78,1520.67,25.23,17.37,64.14,0.95
SORRISO,2021-11-03T00:00:00Z,0.0,979.23,1529.96,25.79,17.58,64.14,1.34
SORRISO,2021-11-05T00:00:00Z,0.0,978.98,1550.08,25.2,17.28,64.14,1.42
SORRISO,2021-11-07T00:00:00Z,0.0,978.92,1430.39,25.53,18.24,64.14,1.19
SORRISO,2021-11-09T00:00:00Z,0.0,978.63,1343.38,25.24,19.4,64.14,1.38
SORRISO,2021-11-11T00:00:00Z,0.0,977.9,1420.31,25.17,18.57,64.14,1.36
SORRISO,2021-11-13T00:00:00Z,0.0,978.02,1248.02,24.78,17.68,64.14,1.15
SORRISO,2021-11-15T00:00:00Z,0.0,977.95,1555.66,26.34,18.42,64.14,1.22
SORRISO,2021-11-17T00:00:00Z,0.0,978.13,1491.05,25.58,18.02,64.14,1.23
SORRISO,2021-11-19T00:00:00Z,0.0,978.51,1426.65,26.13,17.09,64.14,0.99
SORRISO,2021-11-21T00:00:00Z,0.0,979.07,1473.26,25.93,18.73,64.14,1.38
SORRISO,2021-11-23T00:00:00Z,0.0,978.76,1459.95,26.1,19.38,64.14,1.2
SORRISO,2021-11-25T00:00:00Z,0.0,979.04,1491.12,26.82,19.38,64.14,1.18
SORRISO,2021-11-27T00:00:00Z,0.0,979.48,1196.95,26.56,19.4,64.14,1.21
SORRISO,2021-11-29T00:00:00Z,0.0,979.08,1387.85,25.98,19.61,64.14,1.2
SORRISO,2021-12-01T00:00:00Z,0.0,979.6,1460.68,26.02,18.46,64.14,1.35
SORRISO,2021-12-03T00:00:00Z,0.0,980.03,1440.09,25.42,16.58,64.14,1.21
SORRISO,2021-12-05T00:00:00Z,0.0,980.5,1410.14,26.26,18.33,64.14,1.16
SORRISO,2021-12-07T00:00:00Z,0.0,980.68,1486.87,27.16,19.34,64.14,1.41
SORRISO,2021-12-09T00:00:00Z,0.0,980.22,1462.11,25.85,17.04,64.14,1.39
SORRISO,2021-12-11T00:00:00Z,0.0,980.11,1484.4,25.98,16.02,64.14,1.35
SORRISO,2021-12-13T00:00:00Z,0.0,979.29,1487.89,25.8,15.77,64.14,1.38
SORRISO,2021-12-15T00:00:00Z,0.0,978.82,1392.69,26.04,16.6,64.14,1.33
SORRISO,2021-12-17T00:00:00Z,0.0,979.13,1341.42,26.29,18.95,64.14,1.5
SORRISO,2021-12-19T00:00:00Z,0.0,978.3,1283.65,25.68,19.16,64.14,1.28
SORRISO,2021-12-21T00:00:00Z,0.0,978.66,1407.55,25.2,15.88,64.14,1.38
SORRISO,2021-12-23T00:00:00Z,0.0,980.03,1490.1,24.53,13.09,64.14,1.47
SORRISO,2021-12-25T00:00:00Z,0.0,982.54,1478.51,21.87,13.97,64.14,1.96
SORRISO,2021-12-27T00:00:00Z,0.0,982.6,1483.71,20.75,13.6,64.14,1.78
SORRISO,2021-12-29T00:00:00Z,0.0,981.55,1458.42,21.86,12.26,64.14,1.31
SORRISO,2021-12-31T00:00:00Z,0.0,982.01,1438.95,24.58,14.27,64.14,1.6
SORRISO,2022-01-01T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2022-01-02T00:00:00Z,0.0,982.37,1336.17,25.26,16.0,64.14,1.4
SORRISO,2022-01-03T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2022-01-04T00:00:00Z,0.0,981.48,1443.25,24.71,15.47,64.14,1.33
SORRISO,2022-01-05T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2022-01-06T00:00:00Z,0.0,981.96,1455.19,24.47,14.19,64.14,1.28
SORRISO,2022-01-07T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2022-01-08T00:00:00Z,0.0,981.2,1457.53,24.94,15.05,64.14,1.3
SORRISO,2022-01-09T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2022-01-10T00:00:00Z,0.0,979.63,1460.82,25.32,14.63,64.14,1.44
SORRISO,2022-01-11T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2022-01-12T00:00:00Z,0.0,979.45,1405.76,24.97,13.02,64.14,1.38
SORRISO,2022-01-13T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2022-01-14T00:00:00Z,0.0,979.21,1396.12,24.85,12.79,64.14,1.37
SORRISO,2022-01-15T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2022-01-16T00:00:00Z,0.0,979.51,1396.2,24.41,13.0,64.14,1.47
SORRISO,2022-01-17T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2022-01-18T00:00:00Z,0.0,979.96,1488.72,24.25,12.51,64.14,1.28
SORRISO,2022-01-19T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2022-01-20T00:00:00Z,0.0,979.33,1483.6,25.06,14.32,64.14,1.49
SORRISO,2022-01-21T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2022-01-22T00:00:00Z,0.0,980.32,1483.15,25.93,14.5,64.14,1.73
SORRISO,2022-01-23T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2022-01-24T00:00:00Z,0.0,980.05,1508.04,25.07,12.64,64.14,1.58
SORRISO,2022-01-25T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2022-01-26T00:00:00Z,0.0,979.61,1472.99,25.08,13.28,64.14,1.12
SORRISO,2022-01-27T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2022-01-28T00:00:00Z,0.0,978.76,1474.53,26.2,14.95,64.14,1.26
SORRISO,2022-01-29T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2022-01-30T00:00:00Z,0.0,978.87,1428.87,26.68,16.4,64.14,1.32
SORRISO,2022-01-31T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2022-02-01T00:00:00Z,0.0,980.18,1385.03,27.42,16.7,64.14,1.32
SORRISO,2022-02-02T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
SORRISO,2022-02-03T00:00:00Z,0.0,979.78,1442.07,25.61,15.31,64.14,1.78
SORRISO,2022-02-04T00:00:00Z,0.23,969.88,1369.09,26.29,19.09,64.14,1.2
